Latitude and Longitude,Class of Land,vh,vv,RVI,ndvi_mean,ndvi_max,ndvi_min
"(10.323727047081501, 105.24345848565886)",Rice,0.0024703468661755,0.0378265231847763,0.0607141508873082,0.2689198174583804,0.5067086088463761,0.1494688922610015
"(10.325089733570481, 105.27979679203008)",Rice,0.0052443561144173,0.1002722382545471,0.0443217709177714,0.1152562506771228,0.1204541422742593,0.1100583590799862
"(10.323727047081501, 105.27752564788187)",Rice,0.0038583774585276,0.1748798787593841,0.012686469623459,0.2339355901769837,0.3420667447306792,0.1261327667692841
"(10.318276301125582, 105.22619779013255)",Rice,0.0098082004114985,0.2334642559289932,0.0323820678013893,0.4074227546943892,0.5603440503453125,0.2294334268049596
"(10.321455902933202, 105.22710624779182)",Rice,0.0027230146806687,0.1214221119880676,0.0129939278676842,0.3139003751680462,0.4635232377847573,0.152249748714007
"(10.325089733570481, 105.2666241559705)",Rice,0.0070450147613883,0.1031774207949638,0.0646365023405235,0.2680058101513599,0.4506943111281756,0.133023368154097
"(10.321001674103542, 105.26026495235556)",Rice,0.0066483672708272,0.2261291891336441,0.0193072685938396,0.2858409994047421,0.4634017440324143,0.10828025477707
"(10.32009321644422, 105.24118734151068)",Rice,0.0025041259359568,0.0778478160500526,0.02200643405101,0.2885958973151173,0.3945245661207529,0.1470202840819749
"(10.324635504740822, 105.2857017668154)",Rice,0.0035952939651906,0.072921372950077,0.0407406106558514,0.218208063556755,0.4784824114433053,0.0805716397683873
"(10.32009321644422, 105.24209579916996)",Rice,0.0134569332003593,0.1180453449487686,0.1309420757581571,0.2514169331695787,0.3761518686968558,0.136231884057971
"(10.32281858942218, 105.25572266405916)",Rice,0.0050329193472862,0.1192306876182556,0.0326042349624545,0.3444977068885899,0.4950241444467772,0.1939712693304027
"(10.324635504740822, 105.25663112171844)",Rice,0.005315639078617,0.2331628054380417,0.0133112709674471,0.2525225177583036,0.5007231191523273,0.1148230346922088
"(10.325089733570481, 105.25345151991095)",Rice,0.0060374978929758,0.0873742252588272,0.0657269385951077,0.3136954706164964,0.4697367142718351,0.1576542269611576
"(10.32327281825184, 105.27707141905222)",Rice,0.00559638813138,0.1775639802217483,0.0213636015430306,0.2344964163094993,0.3476678235841869,0.1251041542673491
"(10.323727047081501, 105.22892316311038)",Rice,0.0042045344598591,0.073725514113903,0.0501278923986462,0.4606570691265613,0.5827961831846202,0.236697965571205
"(10.32327281825184, 105.2334654514068)",Rice,0.0071729044429957,0.0405041649937629,0.2334200888134422,0.2893688362433024,0.4884451424725151,0.1548311990686844
"(10.319184758784901, 105.23846196853285)",Rice,0.0115698492154479,0.0352517999708652,0.491339274091869,0.2520408822443612,0.430063250838392,0.0908517681677263
"(10.325089733570481, 105.26753261362978)",Rice,0.0027781862299889,0.0140711143612861,0.267811489970168,0.210361500055799,0.38120857236275,0.1001791720365888
"(10.318730529955241, 105.2334654514068)",Rice,0.0063546770252287,0.1382235288619995,0.0368592053850516,0.2574827508976186,0.432317413919099,0.1176569601077259
"(10.324635504740822, 105.28115947851899)",Rice,0.0054889814928174,0.0082036545500159,1.0152360815774664,0.1932934622589638,0.3557669720460418,0.1045938952113303
"(10.324181275911162, 105.27525450373366)",Rice,0.0118046328425407,0.0375185348093509,0.4683411054665097,0.2068475456771181,0.3876045086822597,0.13213084683583
"(10.319184758784901, 105.22846893428076)",Rice,0.0009281175443902,0.0266866087913513,0.0246463918647422,0.3995027641484267,0.549227013832384,0.2427908756157047
"(10.324181275911162, 105.24073311268103)",Rice,0.0080252895131707,0.1164444759488105,0.0654870228893293,0.3060276342688528,0.5452067922494086,0.1981205192792094
"(10.323727047081501, 105.2788883343708)",Rice,0.0014742570929229,0.0328066311776638,0.0356731722015969,0.1265108690892442,0.1438459086562542,0.1091758295222341
"(10.324181275911162, 105.26571569831123)",Rice,0.0039191455580294,0.0999191999435424,0.0293298905355363,0.2097543835607306,0.4294919602637153,0.0809889173060528
"(10.32009321644422, 105.24800077395528)",Rice,0.0099084582179784,0.0771652087569236,0.1535461258524604,0.2478429140556316,0.5019607843137255,0.061726659167604
"(10.32327281825184, 105.23164853608824)",Rice,0.011647236533463,0.0283906534314155,0.6276066862309376,0.3533026011366718,0.5412872198915379,0.1200698783847342
"(10.318730529955241, 105.22983162076967)",Rice,0.0146815637126564,0.1446525752544403,0.111880707957402,0.2768035588542762,0.4428787321815137,0.1948087713862783
"(10.323727047081501, 105.24436694331814)",Rice,0.0020211632363498,0.0116230025887489,0.228056047405599,0.266623850096037,0.4931500814942073,0.1519944381680716
"(10.324181275911162, 105.28206793617827)",Rice,0.0022331112995743,0.0606148615479469,0.0267909820731485,0.1780972953691929,0.43151202066362,0.0135295513885592
"(10.325089733570481, 105.28524753798575)",Rice,0.0032665394246578,0.0429471842944622,0.0751684166036727,0.2137495834605898,0.4658814291323125,0.081980814104226
"(10.320547445273881, 105.22756047662148)",Rice,0.0079276598989963,0.1440720111131668,0.0476445835233876,0.4272557624383246,0.5672309299895507,0.2090263222364374
"(10.32009321644422, 105.24527540097742)",Rice,0.0037663911934942,0.0930284261703491,0.0307022336762516,0.1529753749141391,0.1666489869523708,0.1393017628759073
"(10.324635504740822, 105.26980375777799)",Rice,0.005234801210463,0.0736468955874443,0.0683826483916862,0.2460402413852609,0.4347025624000241,0.104574299312533
"(10.323727047081501, 105.24527540097742)",Rice,0.003724358510226,0.0333948023617267,0.1271276404698782,0.3090870866922924,0.5434880392557759,0.1602082661383219
"(10.320547445273881, 105.23800773970319)",Rice,0.0067594805732369,0.0538432821631431,0.1490017410416056,0.3063489457415855,0.5366494148841241,0.1401755979412655
"(10.324635504740822, 105.26616992714088)",Rice,0.0023556472733616,0.0631658509373664,0.0272677720012778,0.1885331107302373,0.464773078110528,-0.0302064104715556
"(10.323727047081501, 105.27707141905222)",Rice,0.0072869891300797,0.0621546916663646,0.1359727363992371,0.233605756611292,0.3398572131954701,0.1301832208293153
"(10.321001674103542, 105.23028584959931)",Rice,0.0055100671015679,0.1054155752062797,0.044284056346046,0.3344946054388705,0.45270089881641,0.2266508472062585
"(10.319184758784901, 105.23437390906608)",Rice,0.0058107618242502,0.032764084637165,0.2338585723414276,0.2744160089761692,0.4290258449304174,0.1249799196787148
"(10.320547445273881, 105.25208883342202)",Rice,0.0105046741664409,0.0855728611350059,0.1446109203570869,0.3587600811797089,0.4621545403271291,0.2553656220322887
"(10.321910131762861, 105.24618385863673)",Rice,0.0119673842564225,0.4192480146884918,0.018493429374059,0.3055339803014971,0.5045770469571113,0.1601838252712369
"(10.325089733570481, 105.26208186767411)",Rice,0.0019744595047086,0.0988548547029495,0.0109610489639691,0.2286971434381401,0.4811313065449507,0.0462962962962962
"(10.321455902933202, 105.2266520189622)",Rice,0.0058505479246377,0.0227754469960927,0.3695846440408037,0.3095113551014394,0.4178184845961699,0.1567594269718425
"(10.32327281825184, 105.28797291096359)",Rice,0.0048905969597399,0.0354487188160419,0.1688534779043649,0.1830005126050172,0.5100497174180937,0.0203930840845278
"(10.318730529955241, 105.2348281378957)",Rice,0.0022436284925788,0.0488588251173496,0.0367979633294901,0.3238306489460902,0.4207956664805597,0.2695908959953904
"(10.324181275911162, 105.24890923161456)",Rice,0.0231391042470932,0.0961140990257263,0.3418808106838818,0.2731936346778907,0.4709148160424262,0.1154001267500144
"(10.323727047081501, 105.2416415703403)",Rice,0.0052785770967602,0.0631645768880844,0.0856722698136465,0.2796522504322357,0.5082485429220587,0.1322352941176471
"(9.983509653666161, 105.50282314738331)",Rice,0.0191833060234785,0.1181292980909347,0.2088716841225779,0.3627690848869107,0.514944409683785,0.0772140271248716
"(9.966248958139081, 105.52735150418388)",Rice,0.0347630195319652,0.1072880029678344,0.4842500605796788,0.6962933547566895,0.7462786285042358,0.6605653243713617
"(9.962160898672142, 105.52008384290963)",Rice,0.0172197576612234,0.2502812147140503,0.0653299756897228,0.5811163088967197,0.6445871024219434,0.5176455153714961
"(9.98169273834752, 105.53143956365062)",Rice,0.040155041962862,0.1915601342916488,0.288561508069834,0.29676642072501,0.4045041512521949,0.189028690197825
"(9.974425077072961, 105.48510822302734)",Rice,0.0142730586230754,0.311475545167923,0.0366869595820599,0.3077167451763543,0.6435038478949752,0.0888041283374467
"(9.99259423025936, 105.51645001227251)",Rice,0.0520104020833969,0.1925832629203796,0.3922179824071634,0.4607615584073307,0.6384525205158265,0.2830705962988348
"(9.982601196006842, 105.54779180151766)",Rice,0.033575277775526,0.0857739672064781,0.5968427172971021,0.5740020636695916,0.6830751475875538,0.4412830412830412
"(9.94490020314506, 105.52144652939856)",Rice,0.0271674301475286,0.1792052686214447,0.1910532652999999,0.4157739229151005,0.5641590442411797,0.1778024652171612
"(9.991685772600041, 105.49600971493871)",Rice,0.0268067959696054,0.0803128182888031,0.5007533397708189,0.5792475521614534,0.8129866786794515,0.2312684928891858
"(9.975787763561941, 105.49373857079053)",Rice,0.0271237641572952,0.1026747450232505,0.3821029354230957,0.6263676547852662,0.8133854911106096,0.2266666666666666
"(9.992140001429702, 105.51645001227251)",Rice,0.0315882116556167,0.1739422082901001,0.2410090694634311,0.451834378840843,0.6123954443038366,0.2912733133778494
"(9.979421594199222, 105.50963657982791)",Rice,0.0455247834324836,0.0887450352311134,0.7897037866300398,0.373012333775224,0.3912362386319133,0.3547884289185348
"(9.976241992391602, 105.48601668068665)",Rice,0.0216954201459884,0.2181311696767807,0.1088343757466766,0.3835156816876055,0.6866393747673986,0.0702359854491185
"(9.983509653666161, 105.52871419067279)",Rice,0.0490586720407009,0.3211725950241089,0.1929407816416693,0.5644574019149154,0.6921340442922197,0.3138875062220009
"(9.990777314940722, 105.49964354557582)",Rice,0.0430309064686298,0.181882232427597,0.3347406796685958,0.3972222077147584,0.7458129035390066,0.1335752548816312
"(9.95443900856792, 105.52825996184316)",Rice,0.0257366374135017,0.1429412364959716,0.2383968540144558,0.2456779099395063,0.4805132853122167,0.0108425345667959
"(9.994411145578, 105.50872812216863)",Rice,0.0313726216554641,0.0783588886260986,0.6114897399368805,0.2638383157221844,0.4362407629634308,0.0114334890582738
"(9.98805194196276, 105.51054503748719)",Rice,0.0247968416661024,0.0867025554180145,0.4195133311557892,0.7653037581788685,0.8194799718903725,0.7111275444673646
"(9.947171347293361, 105.51735846993179)",Rice,0.033615592867136,0.1162411570549011,0.424968451036257,0.1707089323995328,0.3580833804942464,-0.0288993646238983
"(9.97669622122126, 105.53734453843595)",Rice,0.0231942012906074,0.1393875181674957,0.2155368619801986,0.2243574295546975,0.2369171063004062,0.2117977528089887
"(9.952622093249282, 105.51554155461324)",Rice,0.0522637255489826,0.1898360550403595,0.4012074090053326,0.6254776081820058,0.7890332525875358,0.4552034805374813
"(9.964886271650101, 105.50009777440548)",Rice,0.0210330057889223,0.2549934685230255,0.0841367817333958,0.3745905491269553,0.6506423298261931,0.0986628117094326
"(9.98941462845174, 105.52962264833207)",Rice,0.067211665213108,0.1784276515245437,0.5725061462468807,0.6159852703629233,0.7205067472131077,0.4799865906805228
"(9.95943552569418, 105.50691120685008)",Rice,0.0407517775893211,0.1809617280960083,0.315203915657003,0.212635559950777,0.4175126903553299,0.0054109765524349
"(9.971245475265341, 105.49600971493871)",Rice,0.0392334051430225,0.078873261809349,0.7658300007182691,0.2768308602506025,0.5313130132382595,0.0389951803709653
"(9.97533353473228, 105.53371070779883)",Rice,0.0291689690202474,0.2548023462295532,0.1316830572067363,0.3601661199777416,0.4864966848148348,0.1870094414742349
"(9.980330051858541, 105.51009080865757)",Rice,0.0160651355981826,0.062800794839859,0.3677497935901904,0.2695729597653931,0.4373788647900322,0.0620595975889294
"(9.966248958139081, 105.53280225013955)",Rice,0.0304067656397819,0.1225643530488014,0.3544876973858171,0.2589166521008934,0.3566832288018245,0.1636363636363636
"(9.977150450050921, 105.50827389333898)",Rice,0.022257188335061,0.2487204819917678,0.0941597258452444,0.5228453847057117,0.5531111036811663,0.4925796657302572
