Latitude and Longitude,Class of Land,vh,vv,RVI,ndvi_mean,ndvi_max,ndvi_min
"(10.324635504740822, 105.2652614694816)",Rice,0.0023479681,0.022167502,0.1185599319368051,0.2469670269286294,0.4149893736717089,0.0901977461194982
"(10.320547445273881, 105.2266520189622)",Rice,0.005571655,0.1775538921,0.0212281874447492,0.4217610377636571,0.6285045194896149,0.216646735230806
"(10.323727047081501, 105.2652614694816)",Rice,0.006588792,0.0460953042,0.1769087796348465,0.1807972235319234,0.3847181628392484,0.0457587761234804
"(10.325089733570481, 105.23528236672536)",Rice,0.0035224955,0.11602097,0.0202323765566016,0.3176613470377498,0.4885695436422568,0.2117816729531839
"(10.324635504740822, 105.26798684245944)",Rice,0.0041362359,0.0252632052,0.2110859509925218,0.1650844164635061,0.2912157336702741,0.0940729545361708
"(10.32281858942218, 105.26435301182232)",Rice,0.0154922595,0.0753162727,0.2818656491648948,0.2007224236367351,0.3779047456615358,0.1090722254844392
"(10.325089733570481, 105.26344455416304)",Rice,0.0039677215,0.0093984697,0.6469344204232059,0.2376197851972177,0.4899363718997532,0.0880120759780285
"(10.323727047081501, 105.24572962980707)",Rice,0.0042469935,0.0803632364,0.044982964489706,0.3197630212926248,0.5479595959595959,0.1717756435556724
"(10.324635504740822, 105.2334654514068)",Rice,0.0038443266,0.0498581268,0.0766124261819617,0.2724321274633282,0.495874297752809,0.1315987528222771
"(10.325089733570481, 105.23164853608824)",Rice,0.0027684309,0.0871861577,0.0215961104926142,0.3950784586954602,0.526167698368036,0.2687924925787608
"(10.32327281825184, 105.26571569831123)",Rice,0.0054531642,0.0459558181,0.138189276736464,0.1787185775643381,0.3836437246963563,0.0363332714789385
"(10.31963898761456, 105.23074007842897)",Rice,0.0041437303,0.0597731024,0.0660274224531339,0.2694496903398707,0.4364621569655655,0.1876409799087237
"(10.320547445273881, 105.22983162076967)",Rice,0.0089693256,0.1266565472,0.0680277108421528,0.4651183217499076,0.5059144024661266,0.3950115814562422
"(10.32281858942218, 105.28115947851899)",Rice,0.0025999243,0.0327943824,0.0796344401634417,0.0680191051787306,0.2544101663740489,-0.2139423076923076
"(10.321910131762861, 105.23028584959931)",Rice,0.0028190378,0.0304608196,0.0986141317177819,0.3961429264947766,0.4608458212788089,0.3334405532547947
"(10.324181275911162, 105.26071918118518)",Rice,0.0035642011,0.0181130245,0.2666844817471051,0.3020146501092469,0.4916659615872748,0.1123633386312189
"(10.325089733570481, 105.26026495235556)",Rice,0.0057961959,0.1045849547,0.0481318106103114,0.2848570146885445,0.5040047907777528,0.1248767200488424
"(10.325089733570481, 105.2448211721478)",Rice,0.0036928121,0.0292734262,0.1499656230234274,0.322221840150947,0.5270312710305531,0.1913085465958474
"(10.324181275911162, 105.24300425682924)",Rice,0.00417489,0.0863516927,0.0396153372463036,0.2469654379134882,0.5128108039883883,0.1056352252070289
"(10.32281858942218, 105.27570873256332)",Rice,0.003395736,0.0368680507,0.0979690607883448,0.1295509220080937,0.401799894123875,-0.0417310664605873
"(10.323727047081501, 105.28252216500792)",Rice,0.0037324426,0.019756997,0.2533615540018316,0.1888250493189958,0.3939666479295485,0.1058072362420188
"(10.31963898761456, 105.23937042619212)",Rice,0.0048614512,0.0557983592,0.09075223186449,0.2447658920972921,0.370692655760529,0.1330163423502617
"(10.32281858942218, 105.28161370734864)",Rice,0.0030740218,0.0206319541,0.1867814093740313,0.0879734424727089,0.2826123548224205,-0.1111805121798875
"(10.324635504740822, 105.28161370734864)",Rice,0.0027470056,0.1018300354,0.0170292211103866,0.133985284630197,0.3511258278145695,-0.0616915422885572
"(10.32327281825184, 105.26117341001483)",Rice,0.0038682604,0.0271145124,0.1764627815401656,0.325564485786427,0.4955734160172984,0.1555555555555555
"(10.32327281825184, 105.2788883343708)",Rice,0.0016417131,0.0159212723,0.1143163570787338,0.1740591313675203,0.2733165286280158,0.1195448217420253
"(10.324181275911162, 105.2516346045924)",Rice,0.0082110446,0.042839244,0.2580241200100922,0.311421084825022,0.4681672025723473,0.1546749670776966
"(10.323727047081501, 105.23982465502175)",Rice,0.006303126,0.2002955079,0.0213158574034977,0.3229124472140934,0.5243548387096774,0.175454869782376
"(10.31963898761456, 105.23028584959931)",Rice,0.0065836147,0.1983881295,0.0230258465243508,0.2594842530776629,0.4606225193231669,0.1731083575006591
"(10.32327281825184, 105.28706445330431)",Rice,0.0037226274,0.042340409,0.0918978819407354,0.1719097627206509,0.5091583958686355,-0.021613423073277
"(10.324181275911162, 105.27752564788187)",Rice,0.0034806745,0.0917704999,0.0279414924872451,0.1933570466772818,0.3472735674676525,0.0986286603988262
"(10.323727047081501, 105.26480724065195)",Rice,0.0036153928,0.1801565439,0.0110375945336404,0.1611230145329054,0.3720719554807817,-0.0125208232575635
"(10.321910131762861, 105.2266520189622)",Rice,0.0032904893,0.0197030362,0.2165421120230891,0.2848041097254816,0.4634236226276028,0.1613043478260869
"(10.324181275911162, 105.25072614693312)",Rice,0.0083133718,0.0518841855,0.2052851309622902,0.2800766329509762,0.4519844229016488,0.1081688430003036
"(10.32327281825184, 105.27071221543727)",Rice,0.0047880551,0.029461991,0.2090773370835965,0.2181175124372384,0.3438748764662914,0.0843275854306424
"(10.325089733570481, 105.25890226586662)",Rice,0.0135177728,0.260050416,0.0439358783201927,0.2725299638973636,0.451925348452634,0.0663759267335368
"(10.321455902933202, 105.25208883342202)",Rice,0.0175640788,0.1133578047,0.1965530057984237,0.270235160463908,0.4176492963103842,0.1228210246174317
"(10.324635504740822, 105.26162763884446)",Rice,0.0073358086,0.1333445907,0.047630110620979,0.242577695916849,0.4894305962854349,0.0929796020523088
"(10.325089733570481, 105.28751868213396)",Rice,0.0017813812,0.0313904397,0.0497784443840118,0.2081180006619333,0.5240573245777063,0.0677854557420204
"(10.32009321644422, 105.24845500278491)",Rice,0.0054822024,0.1711696982,0.0218683047721166,0.2577002530716414,0.4963991934193258,0.0926780172775308
"(10.324181275911162, 105.23982465502175)",Rice,0.0055574998,0.0654687211,0.0875489845748744,0.2773898258085026,0.5543184745128994,0.0416586676905356
"(10.31963898761456, 105.23891619736247)",Rice,0.0072580553,0.0762428641,0.1025069978700644,0.2594079953742681,0.4269152290855129,0.0985583995292733
"(10.325089733570481, 105.26389878299267)",Rice,0.0033892163,0.0135816112,0.3569886367070053,0.2330462169773254,0.4930863665733362,0.0665118819994536
"(10.321455902933202, 105.26117341001483)",Rice,0.0122686438,0.0953464583,0.1539731499824802,0.2807484271690259,0.3986435568952524,0.1628532974427994
"(10.319184758784901, 105.22710624779182)",Rice,0.0053394362,0.0693154037,0.0765096369227833,0.390354605998471,0.5471725023176212,0.2564529867051809
"(10.321001674103542, 105.25254306225168)",Rice,0.0079891197,0.1153987348,0.0659021775119544,0.3048204929496783,0.4493156119817497,0.1603253739176068
"(10.321455902933202, 105.23164853608824)",Rice,0.0055009415,0.1086856574,0.0422953696347683,0.2606615813564069,0.4526702305740051,0.1797644686798331
"(10.324181275911162, 105.24936346044419)",Rice,0.0067938603,0.0937652588,0.0702429462944266,0.2218234855691683,0.4593143833109674,0.0856478791400348
"(10.324181275911162, 105.27979679203008)",Rice,0.0013831612,0.0101064621,0.1670746279931084,0.1746508833569994,0.3024453024453024,0.0935215207578358
"(10.324181275911162, 105.2598107235259)",Rice,0.0077839983,0.1220888123,0.0586930571224633,0.2748620266462778,0.502996852227157,0.1444120505344995
"(10.324181275911162, 105.28706445330431)",Rice,0.0043356642,0.0176804177,0.3495693933023392,0.1865237753278817,0.5265700483091788,0.035256719005876
"(10.32281858942218, 105.27934256320043)",Rice,0.0037455417,0.0199363511,0.2515980841867183,0.1672157337852906,0.3196632709882406,0.0817578565168398
"(10.320547445273881, 105.22710624779182)",Rice,0.0058892285,0.0692840442,0.0877106667169162,0.4434347458624469,0.607834965617837,0.2160864345738295
"(10.32327281825184, 105.26162763884446)",Rice,0.0027460346,0.0410727412,0.0627521541230652,0.3130103062951374,0.4998035191896257,0.1262170934006491
"(10.324635504740822, 105.25208883342202)",Rice,0.0069961348,0.097572647,0.0692220045492593,0.3162098099470816,0.4833580850877959,0.1490615348063673
"(10.321001674103542, 105.25027191810346)",Rice,0.0510638468,0.1455569565,0.5294026183043542,0.2429060706919397,0.4820409751037344,0.1226998927304232
"(10.318730529955241, 105.22756047662148)",Rice,0.009549316,0.118200928,0.0817477449628659,0.416838111501867,0.5675180553109036,0.2349257721803982
"(10.31963898761456, 105.23255699374752)",Rice,0.0081431903,0.1546784341,0.0447387393729635,0.2396464181552191,0.4217084521843567,0.1637781025962274
"(10.323727047081501, 105.23800773970319)",Rice,0.0064960336,0.1339870393,0.0397737360845087,0.3076196872009549,0.4799817601459189,0.1476765062001586
"(10.323727047081501, 105.27797987671151)",Rice,0.0045069829,0.0528906994,0.0880131009487044,0.1574708603425348,0.2139510211298735,0.1009906995551961
"(10.323727047081501, 105.26844107128906)",Rice,0.0033640778,0.1330548972,0.0154898376087481,0.2639048223727147,0.4689767005206109,0.1311182009182164
"(10.31963898761456, 105.2416415703403)",Rice,0.0051197363,0.1459011883,0.0249675364677671,0.2777675894413983,0.4005293339214821,0.1476200204290091
"(10.32327281825184, 105.25663112171844)",Rice,0.008215961,0.1625961065,0.0421958481557862,0.3462707952159472,0.4691907000381146,0.2233508903937798
"(10.32327281825184, 105.27979679203008)",Rice,0.0054060747,0.0087844562,0.9405569337184896,0.1592505799641843,0.2868198010072473,0.0689298533795705
"(10.323727047081501, 105.28888136862287)",Rice,0.0055533601,0.0927550942,0.0537041000309864,0.1810354983997204,0.5215796019900498,0.0011027384671935
"(10.324635504740822, 105.26344455416304)",Rice,0.001839021,0.0108405398,0.2209447611072277,0.2402187982391399,0.491066524506478,0.1006564551422319
"(10.324181275911162, 105.26208186767411)",Rice,0.0046377247,0.0132512022,0.5280086101897619,0.2522278126097652,0.495491819999184,0.1214501510574018
"(10.319184758784901, 105.23573659555498)",Rice,0.0057169399,0.0793211237,0.0697244966708667,0.3985366736503197,0.4714450431795186,0.2744363663068223
"(10.320547445273881, 105.25435997757023)",Rice,0.0045353328,0.0172581822,0.379736908117294,0.2414422726301046,0.4566171437774288,0.131775236200895
"(10.31963898761456, 105.24255002799958)",Rice,0.0046225553,0.0840099454,0.0476424031963815,0.2385460570304182,0.3714902807775377,0.1275518228429429
"(10.320547445273881, 105.23619082438464)",Rice,0.0032809232,0.0219999067,0.1870109766545011,0.3116015690532736,0.3944145819019521,0.2349646226415094
"(10.324181275911162, 105.23709928204391)",Rice,0.0033307094,0.0326637402,0.1125931060187012,0.3344294817244319,0.5029475338966398,0.1539888682745825
"(10.324635504740822, 105.26026495235556)",Rice,0.0061917114,0.0689242333,0.0946624736787836,0.2869385807913963,0.5158195316961737,0.124859392575928
"(10.32009321644422, 105.23846196853285)",Rice,0.0044982452,0.0765163824,0.0523334684655058,0.2637733968,0.4498217970362033,0.1446198512066775
"(10.325089733570481, 105.25617689288879)",Rice,0.0050331224,0.1097052917,0.0367496295191045,0.2934520529796587,0.4772230763006716,0.1096810296586457
"(10.321455902933202, 105.23074007842897)",Rice,0.006527835,0.0474874564,0.1680500550386222,0.2310270500334185,0.4525401603750965,0.1241636844562004
"(10.325089733570481, 105.26071918118518)",Rice,0.0025704016,0.0356028676,0.069891189698115,0.2884840858110905,0.5052256240009836,0.1182424765103718
"(10.323727047081501, 105.24073311268103)",Rice,0.0100588864,0.0762650818,0.1591064377598011,0.3250432992660049,0.5069185737094198,0.2335060589987352
"(10.323727047081501, 105.24345848565886)",Rice,0.0015542879,0.0087250164,0.2351860761135899,0.2689198174583804,0.5067086088463761,0.1494688922610015
"(10.325089733570481, 105.27979679203008)",Rice,0.0042634648,0.0224280972,0.2553542141581264,0.1152562506771228,0.1204541422742593,0.1100583590799862
"(10.323727047081501, 105.27752564788187)",Rice,0.0144202719,0.1000107676,0.1789387505500949,0.2339355901769837,0.3420667447306792,0.1261327667692841
"(10.318276301125582, 105.22619779013255)",Rice,0.0158094186,0.1184013262,0.1617159699065539,0.4074227546943892,0.5603440503453125,0.2294334268049596
"(10.321455902933202, 105.22710624779182)",Rice,0.0071879243,0.2136574984,0.023487274838294,0.3139003751680462,0.4635232377847573,0.152249748714007
"(10.325089733570481, 105.2666241559705)",Rice,0.0034123145,0.0249599833,0.1668367819442179,0.2680058101513599,0.4506943111281756,0.133023368154097
"(10.321001674103542, 105.26026495235556)",Rice,0.0057993098,0.1035142094,0.0488780241270782,0.2858409994047421,0.4634017440324143,0.10828025477707
"(10.32009321644422, 105.24118734151068)",Rice,0.003058455,0.0448411517,0.0645379568852859,0.2885958973151173,0.3945245661207529,0.1470202840819749
"(10.324635504740822, 105.2857017668154)",Rice,0.0029651099,0.0487261713,0.0549534849217965,0.218208063556755,0.4784824114433053,0.0805716397683873
"(10.32009321644422, 105.24209579916996)",Rice,0.0067028464,0.0892775953,0.0738201249678599,0.2514169331695787,0.3761518686968558,0.136231884057971
"(10.32281858942218, 105.25572266405916)",Rice,0.007821532,0.0782994851,0.1094798025902246,0.3444977068885899,0.4950241444467772,0.1939712693304027
"(10.324635504740822, 105.25663112171844)",Rice,0.0075181373,0.2027281821,0.0270478511580493,0.2525225177583036,0.5007231191523273,0.1148230346922088
"(10.325089733570481, 105.25345151991095)",Rice,0.0066391109,0.0573476888,0.1336870351749788,0.3136954706164964,0.4697367142718351,0.1576542269611576
"(10.32327281825184, 105.27707141905222)",Rice,0.0069665676,0.1092276722,0.0587234248448563,0.2344964163094993,0.3476678235841869,0.1251041542673491
"(10.323727047081501, 105.22892316311038)",Rice,0.0028245542,0.0212320033,0.1609291216081659,0.4606570691265613,0.5827961831846202,0.236697965571205
"(10.32327281825184, 105.2334654514068)",Rice,0.0101783127,0.0356248096,0.4190164270016511,0.2893688362433024,0.4884451424725151,0.1548311990686844
"(10.319184758784901, 105.23846196853285)",Rice,0.0026625388,0.0766593888,0.024598805584196,0.2520408822443612,0.430063250838392,0.0908517681677263
"(10.325089733570481, 105.26753261362978)",Rice,0.003383535,0.0809381753,0.0321519184092609,0.210361500055799,0.38120857236275,0.1001791720365888
"(10.318730529955241, 105.2334654514068)",Rice,0.0071700057,0.0405503698,0.2329611299644698,0.2574827508976186,0.432317413919099,0.1176569601077259
"(10.324635504740822, 105.28115947851899)",Rice,0.0092655122,0.0684987828,0.1645105601164723,0.1932934622589638,0.3557669720460418,0.1045938952113303
"(10.324181275911162, 105.27525450373366)",Rice,0.0064255986,0.0891891941,0.0696855525346565,0.2068475456771181,0.3876045086822597,0.13213084683583
"(10.319184758784901, 105.22846893428076)",Rice,0.002836101,0.0300995968,0.1010746455666244,0.3995027641484267,0.549227013832384,0.2427908756157047
"(10.324181275911162, 105.24073311268103)",Rice,0.0075526685,0.0612742305,0.1454029848364307,0.3060276342688528,0.5452067922494086,0.1981205192792094
"(10.323727047081501, 105.2788883343708)",Rice,0.0055589196,0.0473223366,0.1363304711236184,0.1265108690892442,0.1438459086562542,0.1091758295222341
"(10.324181275911162, 105.26571569831123)",Rice,0.006624721,0.0892984122,0.0725982824915251,0.2097543835607306,0.4294919602637153,0.0809889173060528
"(10.32009321644422, 105.24800077395528)",Rice,0.0155564519,0.1501860768,0.115020400724605,0.2478429140556316,0.5019607843137255,0.061726659167604
"(10.32327281825184, 105.23164853608824)",Rice,0.0081921993,0.0876435712,0.0999699090492622,0.3533026011366718,0.5412872198915379,0.1200698783847342
"(10.318730529955241, 105.22983162076967)",Rice,0.0049716914,0.0847561359,0.0521705612680531,0.2768035588542762,0.4428787321815137,0.1948087713862783
"(10.323727047081501, 105.24436694331814)",Rice,0.0020802063,0.0197963491,0.1172873546976356,0.266623850096037,0.4931500814942073,0.1519944381680716
"(10.324181275911162, 105.28206793617827)",Rice,0.0036865098,0.0362054147,0.1123713498503315,0.1780972953691929,0.43151202066362,0.0135295513885592
"(10.325089733570481, 105.28524753798575)",Rice,0.0052874601,0.0159811098,0.4958190543343699,0.2137495834605898,0.4658814291323125,0.081980814104226
"(10.320547445273881, 105.22756047662148)",Rice,0.0071823811,0.0743409544,0.1046019422580564,0.4272557624383246,0.5672309299895507,0.2090263222364374
"(10.32009321644422, 105.24527540097742)",Rice,0.0051828031,0.0585497469,0.0927609340472197,0.1529753749141391,0.1666489869523708,0.1393017628759073
"(10.324635504740822, 105.26980375777799)",Rice,0.0027215469,0.0642901435,0.032738431279558,0.2460402413852609,0.4347025624000241,0.104574299312533
"(10.323727047081501, 105.24527540097742)",Rice,0.0076802745,0.1104076281,0.0663463432701311,0.3090870866922924,0.5434880392557759,0.1602082661383219
"(10.320547445273881, 105.23800773970319)",Rice,0.0060106907,0.0517494008,0.1342779657413669,0.3063489457415855,0.5366494148841241,0.1401755979412655
"(10.324635504740822, 105.26616992714088)",Rice,0.0030002133,0.0288181491,0.1158167711998728,0.1885331107302373,0.464773078110528,-0.0302064104715556
"(10.323727047081501, 105.27707141905222)",Rice,0.0203127675,0.2108144909,0.1042165965408312,0.233605756611292,0.3398572131954701,0.1301832208293153
"(10.321001674103542, 105.23028584959931)",Rice,0.0079557775,0.1290659308,0.0559628556950758,0.3344946054388705,0.45270089881641,0.2266508472062585
"(10.319184758784901, 105.23437390906608)",Rice,0.0036980452,0.0611764602,0.0544386346369613,0.2744160089761692,0.4290258449304174,0.1249799196787148
"(10.320547445273881, 105.25208883342202)",Rice,0.0097417301,0.1108032688,0.0918946726151126,0.3587600811797089,0.4621545403271291,0.2553656220322887
"(10.321910131762861, 105.24618385863673)",Rice,0.0013211368,0.1166770533,0.0047388030272343,0.3055339803014971,0.5045770469571113,0.1601838252712369
"(10.325089733570481, 105.26208186767411)",Rice,0.0083608767,0.1408760548,0.0530424106327956,0.2286971434381401,0.4811313065449507,0.0462962962962962
"(10.321455902933202, 105.2266520189622)",Rice,0.0050289659,0.3217175901,0.0076376807200958,0.3095113551014394,0.4178184845961699,0.1567594269718425
"(10.32327281825184, 105.28797291096359)",Rice,0.0045395717,0.019430127,0.3296768475928329,0.1830005126050172,0.5100497174180937,0.0203930840845278
"(10.318730529955241, 105.2348281378957)",Rice,0.0075276238,0.0465081036,0.2079818075221194,0.3238306489460902,0.4207956664805597,0.2695908959953904
"(10.324181275911162, 105.24890923161456)",Rice,0.0061308774,0.1223745719,0.0416832546999072,0.2731936346778907,0.4709148160424262,0.1154001267500144
"(10.323727047081501, 105.2416415703403)",Rice,0.0104652541,0.0722558051,0.1799950358558006,0.2796522504322357,0.5082485429220587,0.1322352941176471
"(9.983509653666161, 105.50282314738331)",Rice,0.0221031979,0.0499578938,0.6795030394169582,0.3627690848869107,0.514944409683785,0.0772140271248716
"(9.966248958139081, 105.52735150418388)",Rice,0.0236791298,0.1309904754,0.2396079001332614,0.6962933547566895,0.7462786285042358,0.6605653243713617
"(9.962160898672142, 105.52008384290963)",Rice,0.0143336691,0.1277423501,0.1281784107412386,0.5811163088967197,0.6445871024219434,0.5176455153714961
"(9.98169273834752, 105.53143956365062)",Rice,0.0257014837,0.086484395,0.4386215780841669,0.29676642072501,0.4045041512521949,0.189028690197825
"(9.974425077072961, 105.48510822302734)",Rice,0.009521557,0.2623566985,0.0262156262528212,0.3077167451763543,0.6435038478949752,0.0888041283374467
"(9.99259423025936, 105.51645001227251)",Rice,0.0223847423,0.1996528655,0.1280407856732861,0.4607615584073307,0.6384525205158265,0.2830705962988348
"(9.982601196006842, 105.54779180151766)",Rice,0.035965912,0.1150479391,0.4649127246088933,0.5740020636695916,0.6830751475875538,0.4412830412830412
"(9.94490020314506, 105.52144652939856)",Rice,0.0336013213,0.0710960701,0.7272617268346168,0.4157739229151005,0.5641590442411797,0.1778024652171612
"(9.991685772600041, 105.49600971493871)",Rice,0.0368613265,0.1253655255,0.4332437634764001,0.5792475521614534,0.8129866786794515,0.2312684928891858
"(9.975787763561941, 105.49373857079053)",Rice,0.0390108302,0.0956595466,0.6236338320456339,0.6263676547852662,0.8133854911106096,0.2266666666666666
"(9.992140001429702, 105.51645001227251)",Rice,0.0203042608,0.1885350794,0.1212613216394479,0.451834378840843,0.6123954443038366,0.2912733133778494
"(9.979421594199222, 105.50963657982791)",Rice,0.0190188475,0.1083550081,0.2307893919166971,0.373012333775224,0.3912362386319133,0.3547884289185348
"(9.976241992391602, 105.48601668068665)",Rice,0.019736588,0.1638132185,0.1410383465263513,0.3835156816876055,0.6866393747673986,0.0702359854491185
"(9.983509653666161, 105.52871419067279)",Rice,0.0583669692,0.6735958457,0.0900693807867694,0.5644574019149154,0.6921340442922197,0.3138875062220009
"(9.990777314940722, 105.49964354557582)",Rice,0.0414073467,0.2011606097,0.2821148526633643,0.3972222077147584,0.7458129035390066,0.1335752548816312
"(9.95443900856792, 105.52825996184316)",Rice,0.0198886823,0.237936601,0.085699986110999,0.2456779099395063,0.4805132853122167,0.0108425345667959
"(9.994411145578, 105.50872812216863)",Rice,0.0182762686,0.2279649228,0.0808816931121459,0.2638383157221844,0.4362407629634308,0.0114334890582738
"(9.98805194196276, 105.51054503748719)",Rice,0.0136889284,0.1515194774,0.0954038626613773,0.7653037581788685,0.8194799718903725,0.7111275444673646
"(9.947171347293361, 105.51735846993179)",Rice,0.0161149614,0.1590754688,0.1115933530597023,0.1707089323995328,0.3580833804942464,-0.0288993646238983
"(9.97669622122126, 105.53734453843595)",Rice,0.0444518887,0.1709353477,0.3750294498815516,0.2243574295546975,0.2369171063004062,0.2117977528089887
"(9.952622093249282, 105.51554155461324)",Rice,0.0391449369,0.09160427,0.6552617125507815,0.6254776081820058,0.7890332525875358,0.4552034805374813
"(9.964886271650101, 105.50009777440548)",Rice,0.0134340758,0.5380414724,0.0152083567464818,0.3745905491269553,0.6506423298261931,0.0986628117094326
"(9.98941462845174, 105.52962264833207)",Rice,0.0421522893,0.076185368,0.8503687451683377,0.6159852703629233,0.7205067472131077,0.4799865906805228
"(9.95943552569418, 105.50691120685008)",Rice,0.0214528721,0.3028964102,0.0680406955736771,0.212635559950777,0.4175126903553299,0.0054109765524349
"(9.971245475265341, 105.49600971493871)",Rice,0.0210889727,0.1047478467,0.2744299643475461,0.2768308602506025,0.5313130132382595,0.0389951803709653
"(9.97533353473228, 105.53371070779883)",Rice,0.0274811201,0.2615849078,0.1172508647221238,0.3601661199777416,0.4864966848148348,0.1870094414742349
"(9.980330051858541, 105.51009080865757)",Rice,0.0172896627,0.1419075876,0.143164858785073,0.2695729597653931,0.4373788647900322,0.0620595975889294
"(9.966248958139081, 105.53280225013955)",Rice,0.0418488309,0.5006610155,0.0856985648066664,0.2589166521008934,0.3566832288018245,0.1636363636363636
"(9.977150450050921, 105.50827389333898)",Rice,0.0495549105,0.1562448442,0.4726316013731284,0.5228453847057117,0.5531111036811663,0.4925796657302572
"(9.97987582302888, 105.49600971493871)",Rice,0.01531481,0.0900418758,0.2216839546252893,0.6837168970280243,0.8237713790863824,0.4524786864540574
"(9.966248958139081, 105.49782663025726)",Rice,0.0227400567,0.1702938527,0.1617323499195379,0.4341227843915109,0.6168694801645523,0.2777595161396358
"(9.977604678880581, 105.51508732578358)",Rice,0.0368285626,0.1147975773,0.4788241279736207,0.1922924164346366,0.3868366026087822,0.047945205479452
"(9.985326568984801, 105.50645697802042)",Rice,0.0187798627,0.2596686482,0.070061795184703,0.5008787086964737,0.7277963542228454,0.1577317592413392
"(9.98805194196276, 105.4991893167462)",Rice,0.0122454967,0.1714536846,0.0688436310712993,0.4402998320713882,0.6880958035078196,0.018763557483731
"(9.985780797814462, 105.54506642853983)",Rice,0.0323743224,0.1168801337,0.4040825191975389,0.5812637020501592,0.6487520259319287,0.5372794536141149
"(9.986689255473781, 105.51099926631684)",Rice,0.0435375981,0.1814189404,0.3405718584973127,0.4618831172440939,0.7965332687267361,0.1640606321426864
"(9.99123154377038, 105.51327041046503)",Rice,0.0115998518,0.0939648449,0.1457003503239747,0.3728533214320486,0.5825348557002696,0.0620892424766517
"(9.974425077072961, 105.50827389333898)",Rice,0.0191843715,0.2145341635,0.0940679375082156,0.6191171934231591,0.669210421146783,0.5825480831289531
"(9.969882788776362, 105.49646394376836)",Rice,0.0517366566,0.3681204319,0.173023580968485,0.3418881173931932,0.6354252683732453,0.0434936664009212
