Latitude and Longitude,ndvi_mean,ndvi_max,ndvi_min
"(10.323727047081501, 105.27797987671151)",0.6274416238019475,0.8211227555220071,0.12062968067079823
"(10.323727047081501, 105.26844107128906)",0.5869499630724724,0.8357012346169608,0.0876536052762417
"(10.31963898761456, 105.2416415703403)",0.5362229116788476,0.8628002841733382,0.1097262090312814
"(10.32327281825184, 105.25663112171844)",0.569627686693964,0.8725279926881188,0.08314881270519967
"(10.32327281825184, 105.27979679203008)",0.6213910239565351,0.8131859602205352,0.12076475867668315
"(10.323727047081501, 105.28888136862287)",0.5692429238380866,0.7356345198217173,0.2188240261188035
"(10.324635504740822, 105.26344455416304)",0.5676373378474314,0.8539630553710742,0.08161600536133286
"(10.324181275911162, 105.26208186767411)",0.5631619947239289,0.8577147017452944,0.07697707099752868
"(10.319184758784901, 105.23573659555498)",0.5034286157917385,0.8634387729275693,0.0810870177904172
"(10.320547445273881, 105.25435997757023)",0.5748130909883298,0.8570187111599512,0.07326666692141037
"(10.31963898761456, 105.24255002799958)",0.5438296679693267,0.8628436806537921,0.10984030812120456
"(10.320547445273881, 105.23619082438464)",0.49888235279137577,0.860792086711025,0.08086055966556935
"(10.324181275911162, 105.23709928204391)",0.49433746410769275,0.8532127806482029,0.08262708471302704
"(10.324635504740822, 105.26026495235556)",0.562512721780606,0.8612867798307905,0.08854860852242634
"(10.32009321644422, 105.23846196853285)",0.5081047680399345,0.8573738846054708,0.09252678250088968
"(10.325089733570481, 105.25617689288879)",0.5584992255107047,0.8709885357476729,0.08098770805699404
"(10.321455902933202, 105.23074007842897)",0.4990362024175276,0.8581256845711268,0.08419861942403721
"(10.325089733570481, 105.26071918118518)",0.5631772102430598,0.8595873743236524,0.08903645973297424
"(10.323727047081501, 105.24073311268103)",0.5201158864943746,0.8621014932923109,0.08906454296541537
"(10.323727047081501, 105.24345848565886)",0.5363281353711887,0.8672660909262482,0.08282447867281184
"(10.325089733570481, 105.27979679203008)",0.6270600613499971,0.8225934737291497,0.11396138244139152
"(10.323727047081501, 105.27752564788187)",0.6274516443621163,0.8236774848408955,0.1204004242028738
"(10.318276301125582, 105.22619779013255)",0.4958826639429869,0.8595947110117926,0.07420275832431603
"(10.321455902933202, 105.22710624779182)",0.5054273320321363,0.856972396894157,0.08979181563136966
"(10.325089733570481, 105.2666241559705)",0.5802122673067065,0.8447752737283205,0.08324468558418242
"(10.321001674103542, 105.26026495235556)",0.5481054769666224,0.8629918935314095,0.084684695664494
"(10.32009321644422, 105.24118734151068)",0.5299926371686414,0.8612176914309124,0.10809146903369832
"(10.324635504740822, 105.2857017668154)",0.630372595278697,0.8157160865302417,0.14031400401960567
"(10.32009321644422, 105.24209579916996)",0.5377119542606782,0.862984935414575,0.10850470944822868
"(10.32281858942218, 105.25572266405916)",0.5721715068648673,0.8700363843204173,0.07982829535198205
"(10.324635504740822, 105.25663112171844)",0.5614282906426481,0.8708340490847585,0.08155730056315433
"(10.325089733570481, 105.25345151991095)",0.5439685152893843,0.8547085351002796,0.06192472212703939
"(10.32327281825184, 105.27707141905222)",0.6245300052197745,0.8239146578506674,0.12088551117437529
"(10.323727047081501, 105.22892316311038)",0.5082201508831826,0.8586987321870916,0.09022406998479202
"(10.32327281825184, 105.2334654514068)",0.4940581119417976,0.849930337368535,0.08859132705411192
"(10.319184758784901, 105.23846196853285)",0.5102608336044155,0.8592443303866008,0.09432274755050747
"(10.325089733570481, 105.26753261362978)",0.5884360155534086,0.8440657928210548,0.08255469817384106
"(10.318730529955241, 105.2334654514068)",0.5045526211124042,0.8622673465863637,0.08361356846782578
"(10.324635504740822, 105.28115947851899)",0.6318153934651968,0.8237299318410325,0.11663657815799114
"(10.324181275911162, 105.27525450373366)",0.6245142385336944,0.829417747988783,0.11606724262654308
"(10.319184758784901, 105.22846893428076)",0.5030978653904296,0.866766244058063,0.07788477687436406
"(10.324181275911162, 105.24073311268103)",0.5182366492416082,0.8617952554836713,0.08621940511722812
"(10.323727047081501, 105.2788883343708)",0.6295400998907082,0.8199981032516739,0.12378799384333317
"(10.324181275911162, 105.26571569831123)",0.56884475451506,0.8472231744436064,0.08569641720238666
"(10.32009321644422, 105.24800077395528)",0.5660328579876596,0.8445153457857831,0.0798150622417911
"(10.32327281825184, 105.23164853608824)",0.4933798143006874,0.8477741197224392,0.08282493298439306
"(10.318730529955241, 105.22983162076967)",0.5028550875970293,0.8673235973907742,0.07100169489166962
"(10.323727047081501, 105.24436694331814)",0.5385174354579283,0.8659762003698837,0.08229592683182979
"(10.324181275911162, 105.28206793617827)",0.6346245514605852,0.8254071247915392,0.11905045937689812
"(10.325089733570481, 105.28524753798575)",0.6351750555595449,0.8242377844372999,0.13037881725622946
"(10.320547445273881, 105.22756047662148)",0.5013608799263625,0.8594888706518212,0.08638291045893542
"(10.32009321644422, 105.24527540097742)",0.5526626008631353,0.8441018838378522,0.08746721221912394
"(10.324635504740822, 105.26980375777799)",0.5987972457472598,0.834519130000136,0.09515546691406657
"(10.323727047081501, 105.24527540097742)",0.5386406835063895,0.8536741673092954,0.08014688397337162
"(10.320547445273881, 105.23800773970319)",0.5037021289235574,0.8572556426961288,0.09031941049380302
"(10.324635504740822, 105.26616992714088)",0.5730952512088767,0.8448365109830978,0.08357772180310886
"(10.323727047081501, 105.27707141905222)",0.6268178526681126,0.8251164940279933,0.12045024045579901
"(10.321001674103542, 105.23028584959931)",0.49974603010137897,0.8591123824690102,0.08537592255125857
"(10.319184758784901, 105.23437390906608)",0.5049928149790911,0.8629713979758824,0.08616095556896596
"(10.320547445273881, 105.25208883342202)",0.5778602471432935,0.8531635225326589,0.0798508324623209
"(10.321910131762861, 105.24618385863673)",0.5496077647377553,0.8459204201309295,0.07408722612727252
"(10.325089733570481, 105.26208186767411)",0.5680518320987532,0.8584555684501287,0.07961751693039222
"(10.321455902933202, 105.2266520189622)",0.5037931850451244,0.8519473734274496,0.09352697773668854
"(10.32327281825184, 105.28797291096359)",0.5786176181412555,0.7365674585631602,0.21021355867858946
"(10.318730529955241, 105.2348281378957)",0.5063818106003186,0.8662278868339472,0.08103960019280042
"(10.324181275911162, 105.24890923161456)",0.5510260894055081,0.8545124019533783,0.07187209682125234
"(10.323727047081501, 105.2416415703403)",0.5250578586230215,0.8671377388764586,0.07982960265519871
"(9.983509653666161, 105.50282314738331)",0.5495408722675013,0.799262397564945,0.12208105484517953
"(9.966248958139081, 105.52735150418388)",0.5196386262614187,0.7033046935181378,0.1776672892479372
"(9.962160898672142, 105.52008384290963)",0.5794466577063518,0.7913639618245367,0.2595104815286485
"(9.98169273834752, 105.53143956365062)",0.5883506754827947,0.7944654083182829,0.35656511851520617
"(9.974425077072961, 105.48510822302734)",0.6025541727089098,0.7655707459553828,0.3619888983000042
"(9.99259423025936, 105.51645001227251)",0.5597823954046833,0.757825848725524,0.236258276163452
"(9.982601196006842, 105.54779180151766)",0.5514986898219879,0.7090487744183154,0.29324239681741054
"(9.94490020314506, 105.52144652939856)",0.6201999015295956,0.7822959110214054,0.2846745636943585
"(9.991685772600041, 105.49600971493871)",0.5423437037221714,0.781154682768216,0.176797135546827
"(9.975787763561941, 105.49373857079053)",0.5538712373738951,0.7237388074695951,0.28944021686170635
"(9.992140001429702, 105.51645001227251)",0.5626033640354412,0.7635325091983843,0.24151480252015445
"(9.979421594199222, 105.50963657982791)",0.5453136733756484,0.7863153878697522,0.14792176441104643
"(9.976241992391602, 105.48601668068665)",0.5943193817890564,0.7643468232572694,0.3360864933741898
"(9.983509653666161, 105.52871419067279)",0.588320463867816,0.806020112622197,0.34894563358062647
"(9.990777314940722, 105.49964354557582)",0.5373068449433052,0.8050630625768861,0.18382446814684145
"(9.95443900856792, 105.52825996184316)",0.5937817003511254,0.8180808746559145,0.3172118195265526
"(9.994411145578, 105.50872812216863)",0.5777361872241602,0.7777460784636953,0.2593496811220447
"(9.98805194196276, 105.51054503748719)",0.5209596379505916,0.7891450699431451,0.12290050762890223
"(9.947171347293361, 105.51735846993179)",0.58313919525742,0.7683517101562375,0.27349936107406514
"(9.97669622122126, 105.53734453843595)",0.5509052247509283,0.7184685973277988,0.28354266192356725
"(9.952622093249282, 105.51554155461324)",0.5787504830905508,0.7636522399183044,0.2902007835733903
"(9.964886271650101, 105.50009777440548)",0.5913654299944425,0.7821439210972803,0.2601406015158369
"(9.98941462845174, 105.52962264833207)",0.5503080236386848,0.7341939862852634,0.35082478243927784
"(9.95943552569418, 105.50691120685008)",0.5114772316224948,0.6556700270922796,0.28404069241118995
"(9.971245475265341, 105.49600971493871)",0.5917932180763726,0.78234306180469,0.3052535592673406
"(9.97533353473228, 105.53371070779883)",0.5376931954316013,0.6795765466315133,0.34699495031025607
"(9.980330051858541, 105.51009080865757)",0.5402944802780284,0.7793642245373593,0.1498892987805343
"(9.966248958139081, 105.53280225013955)",0.47899953700671244,0.5878053000287777,0.22951684507908443
"(9.977150450050921, 105.50827389333898)",0.5544987553360596,0.7982442645090178,0.15195131980721172
"(9.97987582302888, 105.49600971493871)",0.5746725856627237,0.7612277098850845,0.2230612043306107
"(9.966248958139081, 105.49782663025726)",0.6001556034146399,0.7883972975040833,0.28720614864368194
"(9.977604678880581, 105.51508732578358)",0.5295855827822337,0.6722964650263524,0.28850823313518353
"(9.985326568984801, 105.50645697802042)",0.5357981076786626,0.7972990511668425,0.13918249904273178
"(9.98805194196276, 105.4991893167462)",0.5561501459788796,0.8103779556417131,0.1825071473675592
"(9.985780797814462, 105.54506642853983)",0.5508462716609637,0.7294087156397242,0.3010569271010723
"(9.986689255473781, 105.51099926631684)",0.5132614668850383,0.7942392398381024,0.13192964097835405
"(9.99123154377038, 105.51327041046503)",0.570385677661252,0.7924581586013196,0.18227612522662293
"(9.974425077072961, 105.50827389333898)",0.5556098037094114,0.7795310504744687,0.16529673045680832
"(9.969882788776362, 105.49646394376836)",0.592640700968423,0.7854600865250642,0.3107369998670948
"(9.956710152716221, 105.51645001227251)",0.5389314522944244,0.7277516697545681,0.24977603550262045
"(9.983509653666161, 105.53416493662849)",0.5786394047323128,0.7774786474263454,0.3386009760632117
"(9.976241992391602, 105.48556245185699)",0.594593464980417,0.7628289670181121,0.33890535925778065
"(9.9512594067603, 105.51463309695396)",0.5741802571266568,0.7591373054626215,0.30974142209483235
"(9.972608161754321, 105.53461916545811)",0.5141135375841499,0.6516296388620572,0.24757628406176432
"(9.9785131365399, 105.52825996184316)",0.5391229728737192,0.7563320429356304,0.16843340495013362
"(9.996682289726301, 105.5005520032351)",0.5641040154096084,0.7687721683409692,0.2374256190490656
"(9.99259423025936, 105.52008384290963)",0.5108508928752264,0.6807433732459637,0.09322120808122243
"(9.996228060896641, 105.51463309695396)",0.6114127079650266,0.7743934746819348,0.28466359263126634
"(9.989868857281401, 105.52053807173928)",0.5138508464315915,0.7119773285338356,0.13724805713566282
"(9.977150450050921, 105.5128161816354)",0.5439187867583191,0.736005327268443,0.22880047660363168
"(9.953530550908601, 105.52871419067279)",0.5895002631785127,0.8147581716553106,0.31419108623410325
"(9.973062390583982, 105.5209923005689)",0.5271472607076031,0.6604378415575829,0.24100303082319405
"(9.990323086111061, 105.51054503748719)",0.5409965807180325,0.7897283885950948,0.1109968007025908
"(9.954893237397581, 105.52508036003567)",0.5923790916262248,0.826904174838462,0.24913713695939269
"(9.969428559946701, 105.50191468972403)",0.5829637564984472,0.7853845849647428,0.23106902330738535
"(9.972608161754321, 105.48965051132376)",0.59313240217488,0.794958112808763,0.25580025423231034
"(9.958072839205201, 105.52144652939856)",0.5832437376214347,0.8049868908940006,0.2381638073175772
"(9.973970848243301, 105.48737936717555)",0.6006478373218129,0.7815297910018354,0.30070339685228675
"(9.974879305902622, 105.48692513834592)",0.599755891452922,0.7762579139040828,0.30531133192778326
"(9.97987582302888, 105.5141788681243)",0.5245220553479026,0.7093450867989834,0.2319875715869362
"(9.99123154377038, 105.50191468972403)",0.5419468820631851,0.8061504072423942,0.19041555933448978
"(9.95943552569418, 105.5323480213099)",0.5733269575441456,0.752080337746911,0.29799311096482006
"(9.9626151275018, 105.52326344471712)",0.5709361131528854,0.822951354939193,0.2274998784718192
"(9.952167864419621, 105.52689727535423)",0.5979064059524409,0.8138623506034834,0.3033443799058894
"(9.985780797814462, 105.54688334385838)",0.5506206085904587,0.7447861969147248,0.29350425911962863
"(9.977150450050921, 105.51009080865757)",0.5567921064195683,0.7996207840613032,0.1542484436061382
"(9.985780797814462, 105.50918235099826)",0.5245060415985376,0.7988709694854569,0.14741525385333318
"(9.984418111325482, 105.5073654356797)",0.5313819851410262,0.794966156345019,0.14127215152109243
"(9.94807980495268, 105.51735846993179)",0.5835209500938936,0.768082609589407,0.27349936107406514
"(9.974879305902622, 105.49010474015338)",0.5848283764169249,0.7827252635431433,0.22663283414255556
"(9.969428559946701, 105.49555548610908)",0.597210762913102,0.7886104074276244,0.31696381902996773
"(9.999861891533921, 105.50645697802042)",0.5707387933108762,0.7743069395322664,0.14308572247364088
"(9.957164381545882, 105.53053110599134)",0.6005219631423481,0.7930553298878043,0.28872968429130436
"(9.958981296864522, 105.51690424110214)",0.5306622029099269,0.7024397090065639,0.2878622470676843
"(9.950805177930642, 105.51463309695396)",0.5734986862673953,0.7568321451269584,0.30974142209483235
"(9.959889754523841, 105.53007687716172)",0.5841380991183557,0.7682289872696532,0.2916908344351348
"(9.995319603237322, 105.50146046089439)",0.5439575162839827,0.7688245436322569,0.23072329303017974
"(9.9785131365399, 105.50918235099826)",0.5518408460828271,0.7897941094721468,0.15070207256319157
"(9.959889754523841, 105.52508036003567)",0.6051870651562437,0.824007996288485,0.2701403956852683
"(9.972608161754321, 105.48874205366448)",0.5963258400453537,0.7912125980587739,0.27335842876912647
"(9.966703186968742, 105.50009777440548)",0.5949116322426508,0.7914678350807727,0.2564607306175301
"(9.966703186968742, 105.53189379248028)",0.4816310158391208,0.6048834633881676,0.20879013122291246
"(9.987597713133102, 105.50509429153152)",0.5334294076021375,0.7986063855372084,0.13628039395492986
"(9.9467171184637, 105.5241719023764)",0.5943720041027339,0.812419408210972,0.22805158887259466
"(9.982146967177181, 105.52780573301351)",0.5722128561664563,0.7755796580198789,0.36275833219562137
"(9.984418111325482, 105.49146742664232)",0.578594368238383,0.7446336058787144,0.28337141779300196
"(9.977604678880581, 105.52462613120602)",0.5058295251965672,0.6696218634531744,0.21272188168507764
"(9.961252441012821, 105.51872115642072)",0.5649010613911946,0.7629734036953282,0.2913712658796789
"(9.984418111325482, 105.50918235099826)",0.5250402884472003,0.7937723181646348,0.14744093476704476
"(9.955347466227241, 105.52598881769495)",0.5827881160304127,0.8118355102616628,0.2718347332187729
"(9.97987582302888, 105.54052414024343)",0.5541581362927974,0.7347795779496361,0.27045622422906807
"(9.958527068034861, 105.52462613120602)",0.6096886985663604,0.833672737047058,0.269395195482152
"(9.985326568984801, 105.53416493662849)",0.5953165585050673,0.7916759829403424,0.3551117533034378
"(9.987597713133102, 105.52553458886531)",0.5385359208087586,0.6838739268094746,0.33094954310687325
"(9.978967365369561, 105.52553458886531)",0.5104535784779188,0.6924937540143576,0.2656091980229462
"(9.977604678880581, 105.4878335960052)",0.5794907734700151,0.7563951195758178,0.27663837537575764
"(9.974879305902622, 105.52371767354674)",0.53164805061557,0.6932890868313674,0.20004017895772314
"(9.994865374407661, 105.51099926631684)",0.5638880186288611,0.7749275148735714,0.16865231426647162
"(9.977604678880581, 105.53825299609522)",0.5558330098619391,0.7269682300960709,0.261673414581711
"(9.97351661941364, 105.54279528439164)",0.53982005115326,0.7731189471035129,0.3061931115261631
"(9.99577383206698, 105.50554852036115)",0.5316839371318726,0.7639001297765512,0.20677074149927435
"(9.974879305902622, 105.48647090951627)",0.603428808070309,0.7757861735978815,0.3314200640176587
"(9.9671574157984, 105.52326344471712)",0.5589035181470293,0.7901205427736707,0.18144108769598663
"(9.980784280688201, 105.5264430465246)",0.5346185160217417,0.7232525070924627,0.3044862586569954
"(9.964432042820441, 105.4991893167462)",0.592030847318458,0.7791893222482197,0.26431453769672525
"(9.981238509517862, 105.5060027491908",0.5453469038092643,0.7875579567915939,0.13199263620177706
"(9.98805194196276, 105.50554852036115)",0.5309115791092638,0.7928025750400551,0.1365824878707893
"(9.986689255473781, 105.49146742664232)",0.5859850753618165,0.75760992163953,0.30600141339507847
"(9.969428559946701, 105.49737240142764)",0.5950107146583764,0.7896157361476747,0.29819322771868956
"(9.987597713133102, 105.50009777440548)",0.554125696830173,0.8081614048461196,0.1694130935467646
"(9.977150450050921, 105.54279528439164)",0.5377258751736097,0.761464489483654,0.24829363933094636
"(9.973062390583982, 105.49101319781266)",0.5901626233608623,0.7923144436978004,0.26146367119844577
"(9.952167864419621, 105.52190075822818)",0.6057407144091164,0.8339415453893609,0.2263765541740675
"(9.985326568984801, 105.49782663025726)",0.5737851935881192,0.8088727723256408,0.17876973795090345
"(9.976241992391602, 105.48647090951627)",0.593076921520428,0.7638416356868161,0.32478103611162973
"(9.979421594199222, 105.49555548610908)",0.5685767278823949,0.7511024195049917,0.23362521295329275
"(9.984418111325482, 105.54506642853983)",0.5495515362466993,0.7130460162338754,0.2941594516628221
"(9.972608161754321, 105.53734453843595)",0.540538796544129,0.6954090947218271,0.35011439347428697
"(9.980784280688201, 105.49646394376836)",0.5823287962638777,0.7778378963045341,0.20903272274877635
"(9.98487234015514, 105.50146046089439)",0.547309702183152,0.8003078503563099,0.13704233932774032
"(9.961252441012821, 105.52598881769495)",0.5813822561382173,0.8014220655031676,0.25752754856149435
"(9.94989672027132, 105.51826692759107)",0.5951194477404272,0.7919361722995055,0.25844897599841526
"(9.98941462845174, 105.50827389333898)",0.5386626015842186,0.7809883977514122,0.15163996903293686
"(9.97533353473228, 105.48556245185699)",0.600517601216995,0.7669140806292043,0.3475134503766213
"(9.9830554248365, 105.53870722492488)",0.562112787260299,0.74562511779676,0.3123350681171111
"(9.98805194196276, 105.5377987672656)",0.5537711619770952,0.7555391183906045,0.3201236313892827
"(9.982146967177181, 105.49646394376836)",0.5825199106662386,0.7850668109577743,0.19727133068511832
"(9.986689255473781, 105.50373160504259)",0.5400924611171022,0.7946741609413611,0.13332202036234064
"(9.994411145578, 105.51781269876145)",0.5634189032872153,0.7566639131683488,0.24356424768165733
"(9.982601196006842, 105.50327737621296)",0.5528033045896682,0.7970021373701891,0.12307729300611858
"(9.978967365369561, 105.50418583387224)",0.557437476404531,0.8004268399774594,0.13691315771999285
"(10.001224578022901, 105.50464006270187)",0.5624401798400804,0.7769085145804433,0.1932216461844029
"(9.96897433111704, 105.52371767354674)",0.5527971135394987,0.773270135436768,0.16145200725609277
"(9.950805177930642, 105.52008384290963)",0.6154043811113984,0.8284156003904449,0.23965231788079472
"(9.98941462845174, 105.4991893167462)",0.5426091375694306,0.8059555675947737,0.18420448854321383
"(9.97351661941364, 105.53643608077667)",0.540184482573685,0.6988241021702665,0.3397005870682352
"(9.97533353473228, 105.52144652939856)",0.4992869525187634,0.6287528478022552,0.2538680835814191
"(9.9671574157984, 105.49373857079053)",0.5996703231623874,0.787619743382005,0.3131789250790463
"(9.967611644628061, 105.50827389333898)",0.5575054202698261,0.7491887971569018,0.1765230837513603
"(9.982601196006842, 105.51690424110214)",0.47449228878740907,0.6688312628262745,0.24033032440262656
"(9.9830554248365, 105.53825299609522)",0.56682697758578,0.7463191065170719,0.31108284484710735
"(9.968520102287382, 105.4946470284498)",0.5990036731536328,0.7890911765190612,0.32347574041176175
"(9.974425077072961, 105.50645697802042)",0.5577793267945425,0.7829455729019875,0.1438296772914853
"(9.96397781399078, 105.52371767354674)",0.5710563243513996,0.8165355308121099,0.2098242246023779
"(9.991685772600041, 105.51645001227251)",0.5639016928032263,0.7673680648015823,0.2416275417980168
"(9.985780797814462, 105.50872812216863)",0.5279077219426419,0.7993714608475617,0.14630663229251184
"(9.981238509517862, 105.50373160504259)",0.5561094735059331,0.8024411064513849,0.11627002281150453
"(9.971699704095002, 105.4923758843016)",0.5933277651519704,0.788942267743306,0.29306521116837286
